,Market,Date,Grade,Arrivals,Unit,Min,Max,Modal
238,CHICKBALLAPUR,22/02/2020,AVERAGE,44,Quintal,1400.0,1600.0,1500.0
239,CHICKBALLAPUR,23/02/2020,AVERAGE,55,Quintal,1800.0,2200.0,2000.0
240,CHICKBALLAPUR,24/02/2020,AVERAGE,40,Quintal,1800.0,2000.0,1850.0
241,CHICKBALLAPUR,25/02/2020,AVERAGE,80,Quintal,1400.0,1600.0,1500.0
242,CHICKBALLAPUR,26/02/2020,AVERAGE,70,Quintal,1300.0,1500.0,1400.0
243,CHICKBALLAPUR,28/02/2020,AVERAGE,65,Quintal,1200.0,1500.0,1350.0
244,CHICKBALLAPUR,29/02/2020,AVERAGE,65,Quintal,1200.0,1400.0,1200.0
245,KOLAR,02/02/2020,AVERAGE,96,Quintal,2500.0,3000.0,2700.0
246,KOLAR,03/02/2020,AVERAGE,1000,Quintal,2000.0,3000.0,2500.0
247,KOLAR,04/02/2020,AVERAGE,105,Quintal,2000.0,2500.0,2300.0
248,KOLAR,05/02/2020,AVERAGE,75,Quintal,2000.0,3000.0,2500.0
249,KOLAR,06/02/2020,AVERAGE,95,Quintal,2500.0,3000.0,2700.0
250,KOLAR,07/02/2020,AVERAGE,65,Quintal,2500.0,3000.0,2800.0
251,KOLAR,09/02/2020,AVERAGE,115,Quintal,2500.0,3000.0,2700.0
252,KOLAR,10/02/2020,AVERAGE,59,Quintal,2500.0,3000.0,2800.0
253,KOLAR,11/02/2020,AVERAGE,109,Quintal,2600.0,3000.0,2800.0
254,KOLAR,12/02/2020,AVERAGE,110,Quintal,2500.0,3000.0,2700.0
255,KOLAR,13/02/2020,AVERAGE,94,Quintal,2500.0,3000.0,2700.0
256,KOLAR,14/02/2020,AVERAGE,55,Quintal,2000.0,2500.0,2300.0
257,KOLAR,16/02/2020,AVERAGE,122,Quintal,2000.0,2500.0,2300.0
258,KOLAR,17/02/2020,AVERAGE,50,Quintal,1500.0,2500.0,2000.0
259,KOLAR,18/02/2020,AVERAGE,68,Quintal,2000.0,2500.0,2300.0
260,KOLAR,19/02/2020,AVERAGE,80,Quintal,2000.0,2400.0,2200.0
261,KOLAR,20/02/2020,AVERAGE,52,Quintal,1500.0,2200.0,2000.0
262,KOLAR,21/02/2020,AVERAGE,70,Quintal,1800.0,2200.0,2000.0
263,KOLAR,23/02/2020,AVERAGE,75,Quintal,2000.0,2200.0,2100.0
264,KOLAR,24/02/2020,AVERAGE,54,Quintal,1800.0,2400.0,2100.0
265,KOLAR,25/02/2020,AVERAGE,105,Quintal,2000.0,2200.0,2100.0
266,KOLAR,26/02/2020,AVERAGE,71,Quintal,2000.0,2200.0,2100.0
267,KOLAR,27/02/2020,AVERAGE,69,Quintal,2000.0,2400.0,2200.0
268,KOLAR,28/02/2020,AVERAGE,89,Quintal,1800.0,2000.0,1900.0
269,MYSURU,02/02/2020,AVERAGE,20,Quintal,3600.0,3800.0,3700.0
270,MYSURU,03/02/2020,AVERAGE,17,Quintal,4300.0,4500.0,4400.0
271,MYSURU,04/02/2020,AVERAGE,25,Quintal,3800.0,4000.0,3900.0
272,MYSURU,05/02/2020,AVERAGE,20,Quintal,3500.0,4000.0,3700.0
273,MYSURU,06/02/2020,AVERAGE,30,Quintal,3500.0,4000.0,3800.0
274,MYSURU,07/02/2020,AVERAGE,24,Quintal,3500.0,3700.0,3600.0
275,MYSURU,09/02/2020,AVERAGE,32,Quintal,3500.0,3700.0,3650.0
276,MYSURU,10/02/2020,AVERAGE,26,Quintal,3800.0,4000.0,3950.0
277,MYSURU,11/02/2020,AVERAGE,44,Quintal,3600.0,3800.0,3700.0
278,MYSURU,12/02/2020,AVERAGE,19,Quintal,3600.0,3800.0,3750.0
279,MYSURU,13/02/2020,AVERAGE,24,Quintal,3000.0,3200.0,3100.0
280,MYSURU,14/02/2020,AVERAGE,14,Quintal,2800.0,3000.0,2950.0
281,MYSURU,16/02/2020,AVERAGE,19,Quintal,3000.0,3200.0,3100.0
282,MYSURU,17/02/2020,AVERAGE,13,Quintal,3000.0,3200.0,3100.0
283,MYSURU,18/02/2020,AVERAGE,19,Quintal,2800.0,3000.0,2900.0
284,MYSURU,19/02/2020,AVERAGE,14,Quintal,2800.0,3000.0,2900.0
285,MYSURU,20/02/2020,AVERAGE,21,Quintal,2000.0,3000.0,2500.0
286,MYSURU,21/02/2020,AVERAGE,15,Quintal,3000.0,3500.0,3300.0
287,MYSURU,23/02/2020,AVERAGE,24,Quintal,3300.0,3500.0,3400.0
288,MYSURU,24/02/2020,AVERAGE,30,Quintal,3000.0,3200.0,3150.0
289,MYSURU,25/02/2020,AVERAGE,35,Quintal,3000.0,3200.0,3100.0
290,MYSURU,26/02/2020,AVERAGE,31,Quintal,2800.0,3000.0,2900.0
291,MYSURU,27/02/2020,AVERAGE,32,Quintal,2300.0,2500.0,2450.0
292,MYSURU,28/02/2020,AVERAGE,21,Quintal,2000.0,2200.0,2100.0
293,RAMANAGARA,01/02/2020,AVERAGE,6,Quintal,3600.0,4000.0,3800.0
294,RAMANAGARA,03/02/2020,AVERAGE,8,Quintal,3000.0,3200.0,3100.0
295,RAMANAGARA,04/02/2020,AVERAGE,6,Quintal,3200.0,3600.0,3400.0
