,Market,Date,Grade,Arrivals,Unit,Min,Max,Modal
122,DODDABALLAPUR,22/01/2020,AVERAGE,4,Quintal,2000.0,3000.0,2500.0
123,DODDABALLAPUR,23/01/2020,AVERAGE,3,Quintal,2000.0,3000.0,2500.0
124,DODDABALLAPUR,24/01/2020,AVERAGE,4,Quintal,2000.0,3000.0,2500.0
125,DODDABALLAPUR,27/01/2020,AVERAGE,3,Quintal,2000.0,3000.0,2500.0
126,DODDABALLAPUR,28/01/2020,AVERAGE,3,Quintal,2000.0,3000.0,2500.0
127,DODDABALLAPUR,29/01/2020,AVERAGE,4,Quintal,2000.0,3000.0,2500.0
128,DODDABALLAPUR,30/01/2020,AVERAGE,3,Quintal,2000.0,3000.0,2500.0
129,DODDABALLAPUR,31/01/2020,AVERAGE,4,Quintal,2000.0,3000.0,2500.0
130,KOLAR,01/01/2020,AVERAGE,15,Quintal,1000.0,1500.0,1300.0
131,KOLAR,02/01/2020,AVERAGE,10,Quintal,1200.0,1500.0,1300.0
132,KOLAR,03/01/2020,AVERAGE,13,Quintal,1000.0,1500.0,1300.0
133,KOLAR,05/01/2020,AVERAGE,12,Quintal,1000.0,1500.0,1300.0
134,KOLAR,06/01/2020,AVERAGE,13,Quintal,1500.0,1800.0,1600.0
135,KOLAR,07/01/2020,AVERAGE,27,Quintal,1500.0,1600.0,1550.0
136,KOLAR,08/01/2020,AVERAGE,30,Quintal,1500.0,1600.0,1550.0
137,KOLAR,10/01/2020,AVERAGE,14,Quintal,1200.0,1500.0,1300.0
138,KOLAR,12/01/2020,AVERAGE,15,Quintal,1500.0,1800.0,1600.0
139,KOLAR,13/01/2020,AVERAGE,20,Quintal,1500.0,1800.0,1600.0
140,KOLAR,14/01/2020,AVERAGE,24,Quintal,1500.0,1800.0,1600.0
141,KOLAR,15/01/2020,AVERAGE,5,Quintal,1500.0,1700.0,1600.0
142,KOLAR,16/01/2020,AVERAGE,7,Quintal,1500.0,1800.0,1600.0
143,KOLAR,19/01/2020,AVERAGE,9,Quintal,2000.0,2200.0,2100.0
144,KOLAR,20/01/2020,AVERAGE,10,Quintal,2000.0,2200.0,2100.0
145,KOLAR,21/01/2020,AVERAGE,28,Quintal,1500.0,2000.0,1700.0
146,KOLAR,22/01/2020,AVERAGE,12,Quintal,1500.0,1600.0,1550.0
147,KOLAR,23/01/2020,AVERAGE,37,Quintal,1500.0,1600.0,1550.0
148,KOLAR,24/01/2020,AVERAGE,16,Quintal,1000.0,1500.0,1200.0
149,KOLAR,26/01/2020,AVERAGE,30,Quintal,1500.0,1700.0,1600.0
150,KOLAR,27/01/2020,AVERAGE,16,Quintal,1000.0,1600.0,1300.0
151,KOLAR,28/01/2020,AVERAGE,17,Quintal,1000.0,1600.0,1300.0
152,KOLAR,29/01/2020,AVERAGE,7,Quintal,1500.0,2000.0,1800.0
153,KOLAR,30/01/2020,AVERAGE,12,Quintal,1500.0,2000.0,1800.0
154,KOLAR,31/01/2020,AVERAGE,10,Quintal,1500.0,2000.0,1700.0
155,MYSURU,01/01/2020,AVERAGE,62,Quintal,1800.0,2000.0,1950.0
156,MYSURU,02/01/2020,AVERAGE,72,Quintal,2000.0,2200.0,2100.0
157,MYSURU,03/01/2020,AVERAGE,54,Quintal,2000.0,2200.0,2150.0
158,MYSURU,05/01/2020,AVERAGE,60,Quintal,2000.0,2200.0,2100.0
159,MYSURU,06/01/2020,AVERAGE,55,Quintal,1800.0,2000.0,1900.0
160,MYSURU,07/01/2020,AVERAGE,11,Quintal,1800.0,2000.0,1900.0
161,MYSURU,08/01/2020,AVERAGE,62,Quintal,2000.0,2200.0,2150.0
162,MYSURU,09/01/2020,AVERAGE,67,Quintal,1600.0,1800.0,1750.0
163,MYSURU,10/01/2020,AVERAGE,61,Quintal,1800.0,2000.0,1900.0
164,MYSURU,12/01/2020,AVERAGE,69,Quintal,1800.0,2000.0,1900.0
165,MYSURU,13/01/2020,AVERAGE,64,Quintal,2000.0,2200.0,2100.0
166,MYSURU,14/01/2020,AVERAGE,74,Quintal,2000.0,2200.0,2150.0
167,MYSURU,15/01/2020,AVERAGE,65,Quintal,2300.0,2500.0,2450.0
168,MYSURU,16/01/2020,AVERAGE,69,Quintal,2800.0,3000.0,2900.0
169,MYSURU,17/01/2020,AVERAGE,64,Quintal,2800.0,3000.0,2950.0
170,MYSURU,19/01/2020,AVERAGE,70,Quintal,1800.0,2000.0,1900.0
171,MYSURU,20/01/2020,AVERAGE,60,Quintal,1500.0,1700.0,1600.0
172,MYSURU,23/01/2020,AVERAGE,71,Quintal,1800.0,2000.0,1950.0
173,MYSURU,24/01/2020,AVERAGE,66,Quintal,1800.0,2000.0,1900.0
174,MYSURU,26/01/2020,AVERAGE,75,Quintal,1800.0,2000.0,1950.0
175,MYSURU,27/01/2020,AVERAGE,70,Quintal,1800.0,2000.0,1900.0
176,MYSURU,28/01/2020,AVERAGE,78,Quintal,1800.0,2000.0,1950.0
177,MYSURU,29/01/2020,AVERAGE,68,Quintal,1600.0,1800.0,1750.0
178,MYSURU,30/01/2020,AVERAGE,76,Quintal,1600.0,1800.0,1700.0
179,MYSURU,31/01/2020,AVERAGE,65,Quintal,1400.0,1600.0,1500.0
180,RAMANAGARA,01/01/2020,AVERAGE,16,Quintal,2000.0,2400.0,2200.0
181,RAMANAGARA,02/01/2020,AVERAGE,12,Quintal,2000.0,2600.0,2400.0
182,RAMANAGARA,03/01/2020,AVERAGE,16,Quintal,1800.0,2000.0,1900.0
183,RAMANAGARA,04/01/2020,AVERAGE,18,Quintal,2000.0,2400.0,2200.0
184,RAMANAGARA,06/01/2020,AVERAGE,16,Quintal,2000.0,2400.0,2200.0
185,RAMANAGARA,07/01/2020,AVERAGE,16,Quintal,2000.0,2200.0,2100.0
186,RAMANAGARA,08/01/2020,AVERAGE,18,Quintal,2000.0,2400.0,2200.0
187,RAMANAGARA,09/01/2020,AVERAGE,12,Quintal,2000.0,2400.0,2200.0
188,RAMANAGARA,10/01/2020,AVERAGE,12,Quintal,2400.0,2800.0,2600.0
189,RAMANAGARA,13/01/2020,AVERAGE,16,Quintal,2400.0,3200.0,2800.0
190,RAMANAGARA,14/01/2020,AVERAGE,16,Quintal,2800.0,3200.0,3000.0
191,RAMANAGARA,16/01/2020,AVERAGE,5,Quintal,2400.0,2800.0,2600.0
192,RAMANAGARA,17/01/2020,AVERAGE,5,Quintal,6000.0,7000.0,6500.0
193,RAMANAGARA,18/01/2020,AVERAGE,12,Quintal,3000.0,3400.0,3200.0
194,RAMANAGARA,20/01/2020,AVERAGE,12,Quintal,2400.0,3200.0,2800.0
195,RAMANAGARA,21/01/2020,AVERAGE,12,Quintal,3000.0,4000.0,3500.0
196,RAMANAGARA,22/01/2020,AVERAGE,12,Quintal,3000.0,3200.0,3100.0
197,RAMANAGARA,23/01/2020,AVERAGE,12,Quintal,2400.0,3200.0,2800.0
198,RAMANAGARA,24/01/2020,AVERAGE,12,Quintal,2800.0,3000.0,2900.0
199,RAMANAGARA,27/01/2020,AVERAGE,16,Quintal,2000.0,2800.0,2400.0
200,RAMANAGARA,28/01/2020,AVERAGE,12,Quintal,2000.0,2800.0,2400.0
201,RAMANAGARA,29/01/2020,AVERAGE,12,Quintal,2000.0,2800.0,2400.0
202,RAMANAGARA,30/01/2020,AVERAGE,16,Quintal,2400.0,2800.0,2600.0
203,RAMANAGARA,31/01/2020,AVERAGE,12,Quintal,2800.0,3200.0,3000.0
204,BANGARPET,03/02/2020,AVERAGE,1,Quintal,1500.0,2000.0,1800.0
205,BANGARPET,04/02/2020,AVERAGE,2,Quintal,1200.0,1500.0,1300.0
206,BANGARPET,11/02/2020,AVERAGE,1,Quintal,800.0,1200.0,1000.0
207,BANGARPET,17/02/2020,AVERAGE,3,Quintal,1500.0,1800.0,1600.0
208,BANGARPET,18/02/2020,AVERAGE,3,Quintal,900.0,1400.0,1200.0
209,BANGARPET,26/02/2020,AVERAGE,2,Quintal,1200.0,1500.0,1300.0
210,BINNY MILL (F&V),01/02/2020,AVERAGE,154,Quintal,2200.0,2600.0,2400.0
211,BINNY MILL (F&V),03/02/2020,AVERAGE,259,Quintal,2200.0,2600.0,2400.0
212,BINNY MILL (F&V),04/02/2020,AVERAGE,264,Quintal,2000.0,2600.0,2300.0
213,BINNY MILL (F&V),05/02/2020,AVERAGE,250,Quintal,2000.0,2500.0,2200.0
214,BINNY MILL (F&V),06/02/2020,AVERAGE,249,Quintal,1800.0,2400.0,2200.0
215,BINNY MILL (F&V),07/02/2020,AVERAGE,223,Quintal,1800.0,2500.0,2200.0
216,BINNY MILL (F&V),10/02/2020,AVERAGE,276,Quintal,1400.0,2000.0,1800.0
217,BINNY MILL (F&V),11/02/2020,AVERAGE,260,Quintal,1400.0,2000.0,1800.0
218,BINNY MILL (F&V),12/02/2020,AVERAGE,159,Quintal,1500.0,2200.0,1800.0
219,BINNY MILL (F&V),13/02/2020,AVERAGE,192,Quintal,1600.0,2200.0,1800.0
220,BINNY MILL (F&V),14/02/2020,AVERAGE,235,Quintal,1600.0,2000.0,1800.0
221,BINNY MILL (F&V),15/02/2020,AVERAGE,170,Quintal,1500.0,2000.0,1800.0
222,BINNY MILL (F&V),17/02/2020,AVERAGE,199,Quintal,1500.0,2000.0,1800.0
223,BINNY MILL (F&V),18/02/2020,AVERAGE,314,Quintal,1600.0,2200.0,2000.0
224,BINNY MILL (F&V),19/02/2020,AVERAGE,199,Quintal,1600.0,2200.0,2000.0
225,BINNY MILL (F&V),20/02/2020,AVERAGE,274,Quintal,1600.0,2000.0,1800.0
226,BINNY MILL (F&V),24/02/2020,AVERAGE,384,Quintal,1600.0,2000.0,1800.0
227,BINNY MILL (F&V),25/02/2020,AVERAGE,170,Quintal,1400.0,1800.0,1600.0
228,BINNY MILL (F&V),26/02/2020,AVERAGE,188,Quintal,1400.0,1800.0,1600.0
229,BINNY MILL (F&V),27/02/2020,AVERAGE,113,Quintal,1400.0,1800.0,1600.0
230,BINNY MILL (F&V),28/02/2020,AVERAGE,172,Quintal,1400.0,1800.0,1600.0
231,BINNY MILL (F&V),29/02/2020,AVERAGE,135,Quintal,1400.0,1800.0,1600.0
232,C.R.NAGAR,01/02/2020,AVERAGE,1,Quintal,1800.0,2000.0,1900.0
233,C.R.NAGAR,03/02/2020,AVERAGE,1,Quintal,1800.0,2200.0,2000.0
234,C.R.NAGAR,04/02/2020,AVERAGE,1,Quintal,800.0,1000.0,900.0
235,C.R.NAGAR,05/02/2020,AVERAGE,1,Quintal,1000.0,1500.0,1400.0
236,C.R.NAGAR,07/02/2020,AVERAGE,1,Quintal,800.0,1300.0,1000.0
237,C.R.NAGAR,10/02/2020,AVERAGE,1,Quintal,1300.0,1600.0,1500.0
238,C.R.NAGAR,12/02/2020,AVERAGE,1,Quintal,1000.0,1400.0,1200.0
239,C.R.NAGAR,13/02/2020,AVERAGE,1,Quintal,1000.0,1300.0,1200.0
240,C.R.NAGAR,14/02/2020,AVERAGE,1,Quintal,1300.0,1600.0,1400.0
241,C.R.NAGAR,15/02/2020,AVERAGE,1,Quintal,800.0,1200.0,1000.0
242,C.R.NAGAR,17/02/2020,AVERAGE,1,Quintal,800.0,1000.0,900.0
243,C.R.NAGAR,18/02/2020,AVERAGE,1,Quintal,1000.0,1200.0,1100.0
244,C.R.NAGAR,20/02/2020,AVERAGE,1,Quintal,800.0,1300.0,1100.0
245,C.R.NAGAR,22/02/2020,AVERAGE,1,Quintal,200.0,900.0,500.0
246,C.R.NAGAR,25/02/2020,AVERAGE,1,Quintal,400.0,800.0,600.0
247,C.R.NAGAR,26/02/2020,AVERAGE,1,Quintal,600.0,800.0,700.0
248,C.R.NAGAR,28/02/2020,AVERAGE,1,Quintal,500.0,600.0,550.0
249,C.R.NAGAR,29/02/2020,AVERAGE,1,Quintal,400.0,700.0,600.0
250,CHANNAPATNA,01/02/2020,AVERAGE,3,Quintal,2000.0,2500.0,2300.0
251,CHANNAPATNA,03/02/2020,AVERAGE,3,Quintal,2000.0,2500.0,2200.0
252,CHANNAPATNA,04/02/2020,AVERAGE,3,Quintal,1800.0,2200.0,2000.0
253,CHANNAPATNA,05/02/2020,AVERAGE,3,Quintal,1800.0,2200.0,2000.0
254,CHANNAPATNA,06/02/2020,AVERAGE,4,Quintal,1800.0,2200.0,2000.0
255,CHANNAPATNA,07/02/2020,AVERAGE,3,Quintal,1800.0,2100.0,2000.0
256,CHANNAPATNA,08/02/2020,AVERAGE,3,Quintal,1800.0,2200.0,2000.0
257,CHANNAPATNA,10/02/2020,AVERAGE,3,Quintal,1800.0,2100.0,2000.0
258,CHANNAPATNA,11/02/2020,AVERAGE,3,Quintal,1800.0,2200.0,2000.0
259,CHANNAPATNA,12/02/2020,AVERAGE,4,Quintal,1500.0,1800.0,1700.0
260,CHANNAPATNA,13/02/2020,AVERAGE,4,Quintal,1700.0,2100.0,1900.0
261,CHANNAPATNA,14/02/2020,AVERAGE,4,Quintal,1600.0,2000.0,1800.0
262,CHANNAPATNA,15/02/2020,AVERAGE,4,Quintal,1500.0,2000.0,1800.0
263,CHANNAPATNA,17/02/2020,AVERAGE,3,Quintal,1500.0,2000.0,1700.0
264,CHANNAPATNA,18/02/2020,AVERAGE,4,Quintal,1500.0,2000.0,1800.0
265,CHANNAPATNA,19/02/2020,AVERAGE,4,Quintal,1600.0,2000.0,1700.0
266,CHANNAPATNA,20/02/2020,AVERAGE,3,Quintal,1600.0,2000.0,1800.0
267,CHANNAPATNA,21/02/2020,AVERAGE,3,Quintal,1500.0,2000.0,1800.0
268,CHANNAPATNA,22/02/2020,AVERAGE,3,Quintal,1500.0,2000.0,1800.0
269,CHANNAPATNA,24/02/2020,AVERAGE,4,Quintal,1600.0,2000.0,1800.0
270,CHANNAPATNA,25/02/2020,AVERAGE,3,Quintal,1500.0,2000.0,1800.0
271,CHANNAPATNA,26/02/2020,AVERAGE,3,Quintal,1500.0,2000.0,1800.0
272,CHANNAPATNA,27/02/2020,AVERAGE,3,Quintal,1500.0,1800.0,1700.0
273,CHANNAPATNA,28/02/2020,AVERAGE,3,Quintal,1500.0,1900.0,1700.0
274,CHANNAPATNA,29/02/2020,AVERAGE,3,Quintal,1500.0,1900.0,1700.0
275,CHICKBALLAPUR,01/02/2020,AVERAGE,25,Quintal,1800.0,3000.0,2500.0
276,CHICKBALLAPUR,02/02/2020,AVERAGE,36,Quintal,1400.0,2500.0,2000.0
277,CHICKBALLAPUR,03/02/2020,AVERAGE,41,Quintal,1500.0,2500.0,2000.0
278,CHICKBALLAPUR,04/02/2020,AVERAGE,36,Quintal,1500.0,2500.0,2000.0
279,CHICKBALLAPUR,05/02/2020,AVERAGE,11,Quintal,1500.0,2500.0,2000.0
280,CHICKBALLAPUR,07/02/2020,AVERAGE,27,Quintal,2000.0,3000.0,2500.0
281,CHICKBALLAPUR,08/02/2020,AVERAGE,13,Quintal,2000.0,2500.0,2200.0
282,CHICKBALLAPUR,09/02/2020,AVERAGE,49,Quintal,1500.0,1800.0,1700.0
283,CHICKBALLAPUR,11/02/2020,AVERAGE,11,Quintal,1500.0,2500.0,2000.0
284,CHICKBALLAPUR,12/02/2020,AVERAGE,33,Quintal,1500.0,2500.0,2000.0
285,CHICKBALLAPUR,14/02/2020,AVERAGE,24,Quintal,1500.0,2500.0,2000.0
286,CHICKBALLAPUR,15/02/2020,AVERAGE,17,Quintal,1500.0,2000.0,1700.0
287,CHICKBALLAPUR,16/02/2020,AVERAGE,44,Quintal,1500.0,2000.0,1800.0
288,CHICKBALLAPUR,17/02/2020,AVERAGE,20,Quintal,1500.0,2000.0,1800.0
289,CHICKBALLAPUR,18/02/2020,AVERAGE,45,Quintal,1800.0,3000.0,2500.0
290,CHICKBALLAPUR,19/02/2020,AVERAGE,14,Quintal,1800.0,3000.0,2500.0
