Market,Date,Grade,Arrivals,Unit,Min,Max,Modal
,21/01/2020,AVERAGE,68,Quintal,1000.0,1200.0,1200.0
,27/01/2020,AVERAGE,58,Quintal,1000.0,1200.0,1200.0
,31/01/2020,MEDIUM,5,Quintal,1800.0,1800.0,1800.0
Sub Total,Sub Total,Sub Total,294,,,,
K.R.PET,02/01/2020,AVERAGE,60,Quintal,200.0,200.0,200.0
,03/01/2020,AVERAGE,40,Quintal,200.0,200.0,200.0
,07/01/2020,AVERAGE,80,Quintal,200.0,200.0,200.0
,10/01/2020,AVERAGE,10,Quintal,400.0,400.0,400.0
,11/01/2020,AVERAGE,10,Quintal,400.0,400.0,400.0
,14/01/2020,AVERAGE,60,Quintal,200.0,200.0,200.0
,15/01/2020,AVERAGE,40,Quintal,200.0,200.0,200.0
,17/01/2020,AVERAGE,60,Quintal,200.0,300.0,200.0
,18/01/2020,AVERAGE,20,Quintal,300.0,300.0,300.0
,19/01/2020,AVERAGE,20,Quintal,300.0,300.0,300.0
,21/01/2020,AVERAGE,20,Quintal,300.0,300.0,300.0
,24/01/2020,AVERAGE,90,Quintal,200.0,300.0,250.0
,28/01/2020,AVERAGE,100,Quintal,200.0,200.0,200.0
,30/01/2020,AVERAGE,40,Quintal,200.0,200.0,200.0
,31/01/2020,AVERAGE,10,Quintal,400.0,400.0,400.0
Sub Total,Sub Total,Sub Total,660,,,,
KOLAR,01/01/2020,AVERAGE,75,Quintal,400.0,500.0,450.0
,02/01/2020,AVERAGE,87,Quintal,300.0,600.0,400.0
,03/01/2020,AVERAGE,63,Quintal,400.0,500.0,450.0
,06/01/2020,AVERAGE,85,Quintal,300.0,400.0,350.0
,07/01/2020,AVERAGE,104,Quintal,300.0,400.0,350.0
,08/01/2020,AVERAGE,120,Quintal,400.0,500.0,450.0
,09/01/2020,AVERAGE,95,Quintal,300.0,400.0,350.0
,10/01/2020,AVERAGE,136,Quintal,300.0,400.0,350.0
,12/01/2020,AVERAGE,35,Quintal,300.0,400.0,350.0
,13/01/2020,AVERAGE,110,Quintal,300.0,400.0,350.0
,14/01/2020,AVERAGE,45,Quintal,300.0,400.0,350.0
,15/01/2020,AVERAGE,85,Quintal,300.0,400.0,350.0
,16/01/2020,AVERAGE,160,Quintal,300.0,400.0,350.0
,17/01/2020,AVERAGE,25,Quintal,300.0,400.0,350.0
,19/01/2020,AVERAGE,65,Quintal,300.0,400.0,350.0
,20/01/2020,AVERAGE,50,Quintal,200.0,300.0,250.0
,21/01/2020,AVERAGE,100,Quintal,200.0,300.0,250.0
,22/01/2020,AVERAGE,42,Quintal,200.0,400.0,300.0
,23/01/2020,AVERAGE,106,Quintal,200.0,300.0,250.0
