,Market,Date,Grade,Arrivals,Unit,Min,Max,Modal
195,BANGARPET,07/03/2019,AVERAGE,1,Quintal,2800.0,3200.0,3000.0
196,BANGARPET,08/03/2019,AVERAGE,1,Quintal,2800.0,3200.0,3000.0
197,BANGARPET,09/03/2019,AVERAGE,1,Quintal,2500.0,3000.0,2800.0
198,BANGARPET,11/03/2019,AVERAGE,1,Quintal,3000.0,3500.0,3200.0
199,BANGARPET,12/03/2019,AVERAGE,1,Quintal,2500.0,3000.0,2800.0
200,BANGARPET,14/03/2019,AVERAGE,1,Quintal,2000.0,2500.0,2200.0
201,BANGARPET,16/03/2019,AVERAGE,1,Quintal,2000.0,2500.0,2200.0
202,BANGARPET,18/03/2019,AVERAGE,1,Quintal,2000.0,2500.0,2300.0
203,BANGARPET,19/03/2019,AVERAGE,1,Quintal,3000.0,3500.0,3200.0
204,BANGARPET,20/03/2019,AVERAGE,1,Quintal,2000.0,2800.0,2500.0
205,BINNY MILL (F&V),01/03/2019,AVERAGE,69,Quintal,2800.0,3400.0,3200.0
206,BINNY MILL (F&V),02/03/2019,AVERAGE,52,Quintal,3000.0,3800.0,3400.0
207,BINNY MILL (F&V),05/03/2019,AVERAGE,89,Quintal,3000.0,4000.0,3500.0
208,BINNY MILL (F&V),06/03/2019,AVERAGE,67,Quintal,2500.0,3000.0,2800.0
209,BINNY MILL (F&V),07/03/2019,AVERAGE,85,Quintal,2600.0,3200.0,2800.0
210,BINNY MILL (F&V),08/03/2019,AVERAGE,50,Quintal,2800.0,3200.0,3000.0
211,BINNY MILL (F&V),11/03/2019,AVERAGE,45,Quintal,3000.0,3800.0,3400.0
212,BINNY MILL (F&V),12/03/2019,AVERAGE,52,Quintal,3000.0,4000.0,3500.0
213,BINNY MILL (F&V),13/03/2019,AVERAGE,60,Quintal,3000.0,3600.0,3300.0
214,BINNY MILL (F&V),14/03/2019,AVERAGE,87,Quintal,2500.0,3500.0,3000.0
215,BINNY MILL (F&V),15/03/2019,AVERAGE,78,Quintal,2500.0,3500.0,3000.0
216,BINNY MILL (F&V),16/03/2019,AVERAGE,70,Quintal,3500.0,4500.0,4000.0
217,BINNY MILL (F&V),18/03/2019,AVERAGE,98,Quintal,3000.0,4000.0,3500.0
218,BINNY MILL (F&V),19/03/2019,AVERAGE,74,Quintal,3500.0,4500.0,4000.0
219,BINNY MILL (F&V),20/03/2019,AVERAGE,33,Quintal,3000.0,4000.0,3500.0
220,BINNY MILL (F&V),21/03/2019,AVERAGE,23,Quintal,2500.0,4000.0,3000.0
221,BINNY MILL (F&V),22/03/2019,AVERAGE,80,Quintal,2500.0,4000.0,3000.0
222,BINNY MILL (F&V),23/03/2019,AVERAGE,60,Quintal,2500.0,3500.0,3000.0
223,BINNY MILL (F&V),25/03/2019,AVERAGE,10,Quintal,3000.0,3500.0,3200.0
224,BINNY MILL (F&V),26/03/2019,AVERAGE,45,Quintal,2500.0,3500.0,3000.0
225,BINNY MILL (F&V),27/03/2019,AVERAGE,88,Quintal,3000.0,3500.0,3200.0
226,BINNY MILL (F&V),28/03/2019,AVERAGE,59,Quintal,3000.0,3500.0,3200.0
227,BINNY MILL (F&V),29/03/2019,AVERAGE,97,Quintal,2400.0,3000.0,2600.0
228,BINNY MILL (F&V),30/03/2019,AVERAGE,84,Quintal,2400.0,3000.0,2800.0
229,CHICKBALLAPUR,01/03/2019,AVERAGE,35,Quintal,2000.0,3000.0,2500.0
230,CHICKBALLAPUR,02/03/2019,AVERAGE,43,Quintal,2000.0,3000.0,2500.0
231,CHICKBALLAPUR,03/03/2019,AVERAGE,20,Quintal,3000.0,3800.0,3400.0
232,CHICKBALLAPUR,05/03/2019,AVERAGE,7,Quintal,3000.0,4000.0,3500.0
233,CHICKBALLAPUR,06/03/2019,AVERAGE,10,Quintal,2500.0,3000.0,2750.0
234,CHICKBALLAPUR,08/03/2019,AVERAGE,16,Quintal,2500.0,3500.0,3000.0
235,CHICKBALLAPUR,09/03/2019,AVERAGE,46,Quintal,2500.0,3000.0,2750.0
236,CHICKBALLAPUR,10/03/2019,AVERAGE,36,Quintal,3000.0,3800.0,3400.0
237,CHICKBALLAPUR,11/03/2019,AVERAGE,35,Quintal,2500.0,3800.0,3150.0
238,CHICKBALLAPUR,12/03/2019,AVERAGE,128,Quintal,3000.0,3800.0,3400.0
239,CHICKBALLAPUR,13/03/2019,AVERAGE,79,Quintal,3000.0,3800.0,3400.0
240,CHICKBALLAPUR,15/03/2019,AVERAGE,26,Quintal,3500.0,4000.0,3750.0
241,CHICKBALLAPUR,16/03/2019,AVERAGE,56,Quintal,3500.0,4000.0,3750.0
242,CHICKBALLAPUR,17/03/2019,AVERAGE,53,Quintal,3000.0,4000.0,3500.0
243,CHICKBALLAPUR,18/03/2019,AVERAGE,12,Quintal,3000.0,4000.0,3500.0
244,CHICKBALLAPUR,19/03/2019,AVERAGE,51,Quintal,3000.0,3800.0,3400.0
245,CHICKBALLAPUR,20/03/2019,AVERAGE,45,Quintal,3000.0,4000.0,3500.0
246,CHICKBALLAPUR,22/03/2019,AVERAGE,53,Quintal,3000.0,4000.0,3500.0
247,CHICKBALLAPUR,23/03/2019,AVERAGE,56,Quintal,2000.0,4000.0,3000.0
248,CHICKBALLAPUR,24/03/2019,AVERAGE,31,Quintal,3000.0,3800.0,3400.0
249,CHICKBALLAPUR,25/03/2019,AVERAGE,8,Quintal,3000.0,3800.0,3400.0
250,CHICKBALLAPUR,26/03/2019,AVERAGE,46,Quintal,3000.0,3500.0,3250.0
251,CHICKBALLAPUR,27/03/2019,AVERAGE,30,Quintal,2500.0,3000.0,2750.0
252,CHICKBALLAPUR,29/03/2019,AVERAGE,21,Quintal,2500.0,3500.0,3000.0
253,CHICKBALLAPUR,30/03/2019,AVERAGE,30,Quintal,2500.0,3200.0,2850.0
254,CHICKBALLAPUR,31/03/2019,AVERAGE,30,Quintal,2000.0,4000.0,3000.0
255,KOLAR,01/03/2019,AVERAGE,35,Quintal,2500.0,3500.0,3000.0
256,KOLAR,03/03/2019,AVERAGE,55,Quintal,3500.0,4200.0,3800.0
257,KOLAR,04/03/2019,AVERAGE,25,Quintal,3500.0,4000.0,3800.0
258,KOLAR,05/03/2019,AVERAGE,26,Quintal,3500.0,4000.0,3700.0
259,KOLAR,06/03/2019,AVERAGE,13,Quintal,3500.0,4000.0,3800.0
260,KOLAR,07/03/2019,AVERAGE,30,Quintal,3000.0,4000.0,3500.0
261,KOLAR,08/03/2019,AVERAGE,26,Quintal,3000.0,3500.0,3300.0
262,KOLAR,10/03/2019,AVERAGE,27,Quintal,3000.0,4000.0,3500.0
263,KOLAR,11/03/2019,AVERAGE,15,Quintal,3500.0,4000.0,3700.0
264,KOLAR,12/03/2019,AVERAGE,25,Quintal,3000.0,4000.0,3500.0
265,KOLAR,13/03/2019,AVERAGE,48,Quintal,2500.0,3500.0,3000.0
266,KOLAR,14/03/2019,AVERAGE,48,Quintal,3000.0,3500.0,3300.0
267,KOLAR,15/03/2019,AVERAGE,37,Quintal,3000.0,3500.0,3300.0
268,KOLAR,17/03/2019,AVERAGE,30,Quintal,3500.0,4000.0,3700.0
269,KOLAR,18/03/2019,AVERAGE,16,Quintal,3000.0,3500.0,3300.0
270,KOLAR,19/03/2019,AVERAGE,23,Quintal,3500.0,4000.0,3700.0
271,KOLAR,20/03/2019,AVERAGE,17,Quintal,3000.0,3500.0,3300.0
272,KOLAR,21/03/2019,AVERAGE,35,Quintal,3500.0,4000.0,3700.0
273,KOLAR,22/03/2019,AVERAGE,46,Quintal,2500.0,3500.0,3000.0
274,KOLAR,24/03/2019,AVERAGE,62,Quintal,3000.0,3500.0,3300.0
275,KOLAR,25/03/2019,AVERAGE,52,Quintal,3500.0,4000.0,3700.0
276,KOLAR,26/03/2019,AVERAGE,71,Quintal,3500.0,4000.0,3700.0
277,KOLAR,27/03/2019,AVERAGE,42,Quintal,3000.0,3500.0,3300.0
278,KOLAR,28/03/2019,AVERAGE,42,Quintal,3000.0,4000.0,3500.0
279,KOLAR,29/03/2019,AVERAGE,35,Quintal,3000.0,3200.0,3100.0
280,KOLAR,31/03/2019,AVERAGE,41,Quintal,2500.0,3200.0,3000.0
281,MYSURU,03/03/2019,AVERAGE,86,Quintal,4000.0,4200.0,4100.0
282,MYSURU,04/03/2019,AVERAGE,82,Quintal,4000.0,4200.0,4100.0
283,MYSURU,05/03/2019,AVERAGE,89,Quintal,4000.0,4200.0,4100.0
284,MYSURU,06/03/2019,AVERAGE,82,Quintal,4200.0,4400.0,4300.0
